id,screen_name,followers_count,score
1371222434561593344,Tee025s,8053,9
265902729,BBCSport,10190113,1
1912522274,SportsbookBTC,28088,2
26743580,LivEchoLFC,894944,5
83421519,jbhearn,7750,-1
375032879,TIMGOLDFINCH,2871,-1
2833478587,m_jugnu833,3187,6
21632185,daniellismore,13287,0
349295868,hazydav,31091,2
913194096,Steven_Sager,5292,0
247744426,theresamax,42917,2
722069312307998721,VishweshIndia,3525,1
1432799635928612866,army_abn,4061,1
14213195,msnindia,29093,1
817652,memeorandum,10813,-1
807095,nytimes,53067080,30
2191984092,orwell4ever,12384,2
952599899782164480,ampomata,46521,-1
3357277319,peac4love,199908,-1
17787008,13abc,123353,1
30063549,ConstableCurt,6202,0
830908366377611266,waltshaub,681561,-1
36131814,mommytalks2much,2616,-1
1074694254046388225,BudrykZack,18610,1
23859023,flightbomb,3327,1
1609011212,RealEstatePaper,4564,-1
37774992,riggerus,3637,0
758324904014020608,33kindnessrulz,4148,0
11023052,ftworkcareers,43525,-1
1555701277,lorraine2448,8031,-1
224653835,barntiques859,35865,2
770648450,KeaneBhatt,4726,1
14654904,juanjosebolivia,5699,1
1026576700610621441,LangmanVince,38966,-1
560965371,hkwizard3,2679,1
1349868458671042560,Gingy16836908,3050,0
1060264448,PubAffairsEU,33475,2
602721649,GobbatoMax,5227,2
1323730225067339784,WhiteHouse,7083781,-1
137447314,nanciemac,4560,1
1073676020,IndiaTodayFLASH,1160946,12
1453791363519197196,PATofficialSM,4400,2
471741741,PMOIndia,48512026,7
482203628,jitu_vaghani,498853,1
2590835076,NH_India,112113,4
1608548923,bjpdilippatel,21729,1
1066972567943053312,HindustanTimes,71875,1
576533046,srinivasiyc,542870,1
811260393830105088,sauravsingh_3,9835,0
161634802,nistula,204030,1
17197378,Leopard212,18286,4
949703376274624513,QBhutta_022,10511,1
3240740509,PIBJaipur,32964,1
742321348664557568,Beany_1,51582,1
19441756,Mushahid,605367,1
1370675638953213952,FaizanBozdar1,2873,1
810859229267378176,Taheri_Movement,12656,1
1417427173,Me_AYS,4085,1
141584822,ians_india,76973,5
1000832630739357696,JRonald223,2713,-1
55329156,RNCResearch,208741,-1
2168339228,mjmignacca,3004,0
1325125646666792968,LeighJo46,4006,1
1274499149996703744,FairyLight20,3340,1
1634421834,lwabubakar,2584,1
149249831,OhNoSheTwitnt,407035,-1
74820061,Redistrict,572753,1
3540699975,amlivemon,28273,2
1519839127843262465,PaulSperry30,3502,-5
189806241,CaligirlLeftie,12221,0
507647798,WhitehurstJr,4382,1
61756322,_MichaelOswell_,6312,1
533578801,Paul1Singh,10835,1
331124172,PaticoPautt,5070,1
326756275,hasanthehun,1091232,-2
1082715524168077312,JordanWSmith21,4137,0
1002836831442890752,Daifuku_Carry88,2555,1
2969760609,POLITICOEurope,321622,2
743102167825928192,slayer2212,21078,-1
4872258291,BrendaWhorley2,3407,2
465928303,AmeliaAber,2819,1
1247223374717296647,TheInsiderPaper,155676,5
2600946170,HKBritFisheries,3437,1
841455809599025153,TheBigSyphon,16339,5
1224143260073054210,YuriRiv02558750,2757,2
18604355,sarahknapton,15199,1
25108214,leoniedelt,8624,1
60849710,ace__london,69870,1
28104376,WHURfm,11654,1
270850017,paulmurphy_TD,32680,1
713254442,jdubspear,2629,1
2870954584,PeterHRatcliffe,6271,1
1071316861013426177,insidebizng,18968,2
3129585045,MarijuanaMoment,44823,1
2436879248,thakkar_sameet,87291,-1
463203468,brijen35,3292,-1
12896172,littlebytesnews,20672,2
3068515934,travel_biz_news,6387,1
2870848881,Rachael_Swindon,87465,1
123275114,billtully,3924,1
1350856648391335940,carolina_bonita,21434,1
4810008290,n7cpu1,4270,1
1432769984539893760,antifaoperative,43301,0
1268223690480615424,NoLieWithBTC,184050,6
1030581959305703426,fuckcancer56,4182,1
1084523178444099584,declassifiedUK,84574,1
17698525,korstraw,3410,-1
3761378175,ITVNewsPolitics,25539,2
21866939,itvnews,2525155,1
747163277424132097,Brenda_Resister,12074,1
1351328967672918020,HeinzRudolf155,32818,2
1294107344247242754,GulfamA94244515,3760,1
21212604,ctvottawa,250804,2
6107422,thetimes,1730851,6
1258014527771349000,anet2111,97551,1
71933305,JohnBGilman,3053,1
1088445961540591617,chime_szn,23111,-1
218901217,jackeparrock,14225,1
994247178704089088,AnaCoelhoBXL,3965,1
311329542,valeriepenny,8056,1
17336593,Colum_M,5069,1
72228773,janbarstad,6646,1
535402082,ibn_arimi,3500,1
3305105327,DBGyt_,77539,-1
2380989753,Highflyer757A,12657,-1
890891,BleacherReport,11579323,1
776410120850997248,ArtsbyEejay,5500,1
382559030,YvetteHenson,12459,2
1488071904456060928,mainlandfm,3282,1
2686834802,mygovindia,2978635,1
424010588,purneshmodi,44927,1
1351374160992235521,korea_odyssey,14441,7
4471693632,NoharPaiare,10682,1
1369160185315430402,secomb_michael,4144,3
57248499,7NewsPerth,97646,-1
1514752100,political_alert,29319,-3
255807625,SallyRMelb,7447,2
43413743,carolemorrissey,3777,5
16675569,smh,882756,0
67358777,BW,2050627,1
4864402683,march4progress,9417,1
8197942,SBSNews,492791,5
128182333,annajhenderson,19382,1
139328853,Vic_Rollison,39783,-1
8619542,leftboomer,3179,-1
1554762541,mdavisqlder,25377,1
211195172,BigBrothersNana,4324,1
1017071376707055618,Gary4GovSC,8177,1
1032130095627022337,JackONeill4US,5809,1
1240407498,barriecassidy,233771,0
347048522,SydneyEditor1,2668,4
183770461,Peter_Fitz,131868,1
2235731509,MichaelPascoe01,60500,1
2617153778,fedupofpollys,9607,4
341454994,HackettTom,3480,1
625667740,MankoAyesha,2752,-1
984926088789938177,AtlanticoEmi,89660,1
95074968,JimDicksLambeth,3551,1
979129982445408256,RogelioGalvn2,10370,0
997916292341469184,RShabalati,3721,1
3107322079,emma__jayne14,28115,2
258124400,JEChalmers,82038,2
1397084001802797056,GhazalaQuresh14,14923,9
739946172966678528,Amjadkhan005,11058,1
2997788818,dianeh2020,4868,1
390490929,MikeVanriel2,3039,-1
1227187889982836739,Of1776Spirit,2637,3
1407446556,Magnum_442,3520,1
1673236537,TheGhanaWeb,216146,1
2934726806,SRI_org,96636,2
2784003177,LaCiuraRaffaele,2698,3
529499961,Ludovic_Subran,12549,2
1494799852571607040,ChirpyChet,4550,4
34771848,cwpontwit,20093,1
14914005,ladymindful,2771,0
52730643,baziru,2789,1
759469096534704128,ColwillStephen,3490,2
1322482041062100992,zerocovidzoe,2709,1
12903462,NiteStar,3622,2
16834659,SkyNewsAust,605607,4
343405144,purelyfast,20469,2
50636347,BillMew,16156,4
1327359720,lisaabramowicz1,271942,1
52891634,Sufiy,3016,4
38402465,mariyamaguchi,6494,1
64657863,prchovanec,71144,1
41085374,cppluxury,3931,1
957916413120917507,yeolhaecasyuzu,6485,-1
168811157,SteveRightNLeft,3238,-1
1442148334248947712,TopChinaNews,6162,6
538467434,NadelParis,191256,3
4275131,OGBeefJones,4799,1
1657761703,MarieAnnUK,120396,2
1413628042698797059,theliamnissan,47426,-1
499572756,IsmaelKiyonga,23306,1
609629713,HowardWilkins56,4999,1
1507621763538112518,SNMilitary,27776,1
1119224393761198080,Sbu_Fo,4919,1
362908916,Guard_Jere,4853,1
14106476,KyivPost,375546,7
39751897,HomemadeMonster,6417,1
481873419,PradipsinhGuj,357898,1
339718021,RajaNahataCG,9967,3
260981899,Pathfinder1001,13155,1
1250087863447957505,ChNaveedPPP,6594,1
128555221,toisports,1062939,1
1552605936,PakinIndia,12757,1
322541776,KhurramShahzPK,4210,1
1034850384508899328,diptikavya,3357,1
60017224,PeninsulaQatar,68346,1
41085467,TODAYonline,736413,1
1266107526636015616,EynoufElizabeth,7562,4
16041234,RawStory,230682,2
785690572551966720,MarciaArndt2,5358,1
14844867,amandacarpenter,225370,2
2993425394,Vlgarza2u,3072,1
4527432861,Hqdepot1,3165,2
187351126,KMCaton,3563,-1
1001254470800424960,BrendaA24168120,6529,0
106710569,DotMarie1,3974,-1
23022687,tedcruz,5190380,9
566539833,JoeDean53,3443,0
86745451,PeacePhilosophy,9658,1
246413553,Dr_Rave,2577,-1
48111864,AlecStapp,31770,1
83971114,MarkHubbard33,5145,1
353869240,PhillyNewsGuy,3505,1
514521528,PhillipsBarrie,13239,4
467946526,patrickmcdona10,7559,1
3271333789,zonejc2001,3162,1
260426296,RealPMurphy,3417,1
2189225389,lizgillis191623,2785,1
15446424,WNDU,83303,1
984780184753651718,CarolYMorrisse1,4432,-2
3424129696,kat19477,3692,3
1957610664,SamRamani2,152858,4
262827706,jmescoda,4932,3
16684407,denisehendricks,3720,1
16188864,mbalter,7611,2
3291458404,jam_onlineradio,2697,11
52571677,ferozwala,4223,6
3377180045,Environment_Ke,50861,1
781709113713684480,TuJadili,5312,1
577854784,IainMac9,2587,1
856240505826496513,SuriyaSubraman,5497,17
879311275519610881,VFreedoms,4779,1
1691642125,YPSport,8405,1
19236297,ListinDiario,1248276,-1
14721839,The_Nation,100535,1
1380488333348995076,TopNewsWorks,3165,2
77135269,MJBr00ks58,7399,0
432697203,mansukhmandviya,488455,4
449554621,satishmaisuriya,4274,1
16012783,thedailybeast,1379073,1
5539902,JeffQuinton,4858,-1
1489134269456863234,Kea91492014,7416,3
843075938095190016,masotobe39,4572,1
4221885645,ThembarifumoS,10322,1
970109612597895168,RabbiPoupko,4832,1
12588712,RichardJMurphy,129769,1
816146462,jikdmmen,2629,1
2312829909,CQnow,20851,1
1026773693517754368,TBPEnglish,32390,2
16503453,debbie156,13695,8
1080666845282213890,Midwest_Voter,12686,22
338906109,UmarCheema1,1483127,1
262462205,greenbenali,9553,2
15529670,TheGreenParty,323385,1
1054258388090142722,Nwike__,2528,1
43112659,CompassOffice,23920,1
30268206,K4rmaRules,8351,1
1596829382,ZyiteGadgets,3434,3
759068652,AntiquityJ,25542,1
3402412635,ADFmagazine,20191,1
2291155200,LfL_Advicenow,2644,1
38498866,CIGIonline,34058,1
775355256410701824,GellertDepp,27664,1
1073654388940529665,DiegoCecchini,2748,1
236376883,davidchibike,27388,-1
993154328,Gurgling_MrD,5364,3
1048179651540135937,SkySportsNBA,44374,1
2189387236,JKynge,10234,0
362521528,nneerajdj,2671,1
15841472,metrozing,8074,1
1206541010408333313,RetweetDc,8411,1
2183280949,auntyfudge,2662,5
1041585792416538624,ana_captures,2973,3
1328865096932724738,SuspendedMurphy,3164,1
700499022,1Lilnurse,6435,2
308205570,margmopp,4609,1
21786618,billmckibben,396152,1
47496394,livegreenordie,10119,1
90360929,beneltham,57245,2
47884245,suepennicuik,2690,1
1036115508,hardenuppete,8219,1
78586449,SallyMos,4023,1
2399687505,twlldun,37180,1
1026879790152904709,AtticumFloreat,3600,1
748838176593240064,FightingGran,10659,2
3459850935,mellors_karen,20112,1
16667278,WilliamHill,236701,1
16902662,MirrorFootball,691527,1
1176640496,SteveStevens47,10488,2
14711407,anfieldroad,21029,3
36481647,vfbr2001,3399,1
1224202268347551745,alexbhturnbull,14486,2
424624761,PaulBongiorno,159008,1
57085805,TheKopHQ,125184,-1
3139071356,Acca_Cracker,38260,1
21030033,Jassisidhu,110533,1
1238370241169616897,PRGuy17,75529,2
142324679,Andhravilasnews,2605,0
582371693,1ksa_,7432,1
243568454,stratorob,40941,13
298677090,Interfima,6025,5
1336967090784382982,LRefuges,5391,1
3306545726,unbnewsroom,4205,1
920554562364301312,China__Focus,62227,2
3147232288,madskak,8407,1
1120698836,fahim_kayani,2769,1
17710740,dna,2280866,4
817923454456373249,MrScottLads,80469,1
55762356,MOJOCHEFJEFF,12547,2
947147264,telugustop,47133,3
1558159622,warrenswil,5625,3
2268792421,LFC8FAN,6250,1
1083005594557210625,Iran_GOV,14475,1
306209103,ukpapers,8001,3
247091695,mitchlafon,37228,1
1267929336113295361,cannabistest1,2689,4
386563657,CoenvanOostrom,4063,1
151408543,MaheshBabuNews,173370,1
138039832,IaM_MaheshBabu,3335,3
1352801201264312320,UrsHNE,6883,1
766136186268160000,jmil400,8030,1
159060632,JSalmonupstream,3635,3
159021888,adamajacoby,15150,1
3254580492,mary_tambling63,3476,1
10170612,jurczyk,3550,2
1291302591184461824,CounsellingSam,3668,1
787323912568700928,ShenzhenPages,2514,1
1268789250272550913,MANTRADAO,56904,2
1487429556432785414,Mercure_io,14272,1
394895703,stimac15,56047,1
892084892959350784,kamleshrahang15,13129,1
1485936452785655816,AlgocryptoM,3730,7
1273673036265394176,HoefnagelsBjorn,3278,29
1466118895694229508,Chromo_promo,35583,2
1052454006537314306,BNBCHAIN,2339559,1
1504442584265261062,The_BirdWorld,52971,1
3875594838,eBargainsToday,7253,0
809229705073147904,eStream_Studios,9326,4
288638912,roccodallas,2784,3
971390084577558529,justpromisemin,4204,-1
43963249,HouseDemocrats,1305231,1
4486093643,DNCWarRoom,88544,1
278038673,footballdaily,412852,1
2600210567,433,2200852,1
18091004,ESPNFC,4639684,1
420943164,NDTVProfit,989182,2
2467139606,NeilPHauer,118835,2
512489236,NutmegCottage2,10065,1
305131165,Nblackthorne,46035,1
324489515,DanCas2,9098,0
1536705589,FarzanaTaufique,8091,1
958367578782515202,FitLifeTravel,11808,1
259395895,JohnJHarwood,493016,5
1484640387541225473,TJC_1959,3442,1
1525637815,werindia,3464,1
17614849,pierrebri,14555,1
45840503,CityAM,74070,1
145993647,JonathanDing_,2554,1
102966683,ITMob,3024,1
195826487,RichardHaass,232245,2
4821831796,SteveAikenUUP,10007,2
2159970682,GhesheS,25054,1
15392486,disclosetv,947510,3
4738052761,StopPlaasmoorde,6701,1
2622959185,AlexMartin,4624,-2
22662059,russellprue,5299,-1
289271595,ParasKGhelaanii,11141,2
126645255,sinichiuk,3437,7
1390881735122964486,TraineeAtrans,39707,2
948231858285830144,fridaynighttime,2810,2
241941306,woye1,95623,2
483465220,LMaccido,5382,1
789451360911626240,anews,35377,2
15484198,georgegalloway,440595,1
24127811,mtracey,252333,3
184326746,Fire_Lord_Joe,8073,1
1498987592322326539,Mulu999344782,2589,14
469827208,supermassive101,4589,1
2486599800,ribofh,4362,1
93637779,AdamMilstein,168724,5
49356724,ptrevisani,2522,2
13584132,rvp,4529,-1
711283110445498368,OfficerEnclave,3429,3
741735840255086592,krbroeckel,8535,1
1516484374673473539,SilvioTattiscon,5281,2
501674766,toryman1979,9300,2
253616226,MiningWeeklyCA,13775,-1
1458797026519531520,Kathlee16640191,5621,1
110396781,ajplus,1238326,1
24259655,segmentis,4885,2
22133128,leeadamson2009,5953,0
516788863,ESSA_A1I,2678,1
6987882,angsuman,7747,1
478128285,FollowThisXimo,5525,1
818584896,msdeehj1,3403,-1
917683048782503937,michaelxpettis,76971,1
2198723234,martinbott75334,2569,1
267115909,noriesun,5065,4
879731360704995328,VishnuSMishra2,5952,1
40247252,saadmohseni,207022,1
1340371667357470724,_J786,24083,2
31632905,mid_day,687077,3
2467503542,IRIVF,13991,2
1520612280643162112,DashDobrofsky,25188,-1
38657659,sinansm,3424,1
614413608,Eleanor_Robson,7644,1
18320938,DeanObeidallah,140996,3
3240359057,banita_s,4081,2
776250019,iraqimahmood,2740,-1
19077091,progressivepush,98944,1
1133675946286952449,Cougar34257791,3374,0
39049487,afortini,10452,1
18286505,HYPEBEAST,917920,1
986654305,CADTM_int,4371,1
760189868601401344,Meemaw570,2716,1
958794276569313280,SCore2018,4876,1
1029385925095292929,e_winzar,4554,4
296005306,telesurenglish,117672,2
718564180094283776,Eire353,7401,1
71080518,superchanito,3976,1
1071677285219020800,digitalwayne74,5155,1
3521785874,michaelepeters7,3170,1
4175155288,ma_nyc7,2660,1
15987564,HeidiVoight,12095,1
23053598,FrancieJones,4407,1
11855772,NBCNewsWorld,300081,2
2288308578,EuromaidanPR,97360,3
822965080698535937,thebabs780,7923,2
1441806131022557190,TrendingsForYou,5420,7
1316523898989617153,ElAmerican_,100064,8
20004444,RoseDaddyMike,3079,1
838397845329719297,DailyExpress_MY,9519,1
578637443,MasidiM,65538,1
2602959463,RailMinIndia,7083989,3
3279550189,DRM_Agra,27139,1
191807697,jon_trickett,92430,3
53646835,kevinpbreslin,4119,4
1217391623811805184,d5_rss,3061,1
750545941044858880,AnupriyaSPatel,157709,1
1044364129,ahmedsaeed368,2543,1
482206638,DevonLiveNews,29775,1
132123926,helloiammariam,35690,1
2887077099,ScotNational,122095,4
2662636225,ArgyllSeaGlass,25094,2
4715413774,3fm927,87859,1
1434950630,2SpencerRoad,13481,1
282163133,PoojaShali,29163,2
254650629,rraina1481,4557,1
768899816,sabengel4,2548,3
15046153,markrowantree,6184,3
717994996503298049,JoeBrindle_,2580,1
166328555,mick_minion,5691,1
888650520,EdHull8,36258,1
17822006,beansighe,3452,2
335293686,Eschertology,2759,2
1001775960763588608,damian_from,20471,4
448833218,MHarris360,4049,0
415733874,azeez_ibrahim11,6267,1
228713457,abbasnasir59,269388,1
1491483364867596295,DogaliV,3018,16
635750362,BasuAshis,10856,3
27585112,pnewberry1963,3040,1
41197114,TeresaMWalker,12954,1
23351505,eddygraham39,16801,1
73127403,MyStateline,12565,1
958961007120076800,Great_tgray,13966,18
61068578,ShaneTews,3333,-1
550424225,eyoualdesta,5427,2
589688259,Selam_Sabagadis,6271,3
948068359698108416,Kyle2uSuccess,3804,1
185776960,CITY1051,224319,-8
815815282732187648,Prosper_Kenn,3571,0
3026990185,HKokbore,27388,3
74518740,ESPNNBA,7742319,1
323946147,Madridude,17604,1
2429615682,coonavass,4910,0
243882040,3wombats,7708,2
741693001,bugwannostra,26396,2
132731802,abc730,230282,1
429769093,davispg,2725,2
26441268,ToshGreenslade,22358,1
48624704,sallymcmanus,117780,0
1119166586433073155,HighCourtTrivia,5978,1
1624710127,DrKatyBarnett,3609,1
246070116,BazzaCC,21975,2
175576617,VlanciPictures,6642,1
32308872,markc01,3219,1
17774061,jamesmassola,45401,1
948802535778693120,ChelsForLife32,6061,1
63865013,reds4us,5465,2
2821851463,Rise_and_grind7,2584,1
392678207,RobertGEdge,4616,3
1944665077,SquawkaNews,319077,1
4927154542,epaphroditus14,41733,1
832488178082734081,LuckyASSETS,15645,1
751327970787110913,Igh0108,7335,1
931767423417454592,Sunny_Mezz,4115,1
1115423323163217921,an_untamed,4645,3
1043745428879986689,ChattyCathyAU,3326,1
2150063662,cathie_wood,7551,1
820982287890157568,jayi_wang,14005,2
462274812,TNR_Gold,3996,2
938261383434637312,marla_vous,9585,3
722638229040533504,FEMarkets,3978,1
99642673,taran_adarsh,3919046,-1
920511102953426944,KGOYAL507,3090,-1
231033118,PIB_India,2623255,7
789404739595218944,ProletStrivings,21828,2
1389612908120887300,ScroggDoggSunv1,2889,0
1549748922,NewsInTweetsIn,3533,1
1070333409279512576,CaoimheSport,56060,2
256495109,omaralbusaidy,7365,1
1218963895899115520,setarehmihan,3041,2
1133363964,DocCrom,15234,2
1008290164911853569,romanarchaeouk,10997,2
2895680090,Realty_Et,14759,1
2300501173,BestTLD,3167,3
59019882,AlCannistra,18017,1
2812615866,Prasad4Prince,4124,2
1247506064351821831,Abhishek_kunche,8135,1
721802533,Dr_E_Kendall,17619,1
1705183381,AfricisOrg,3007,1
32201814,theage,940548,3
2777532764,wendoureeswans,6618,8
515325247,eeNewsEurope,4814,-3
14113411,sejournal,270127,0
1974549468,AriTumijo,11351,-1
769629395262771200,html_css_bot,8021,2
1322863687699472384,CamiWoke,6080,1
957734529371983878,denario_bot,2827,-1
605783487,Inc42,33535,1
330555324,dumbwire,30111,8
263279263,CryptoNews_21,39994,4
1379507830437330952,AngelWa33017557,11098,1
538078599,Effiedeans,37471,1
3299697084,otrogoga60,21458,-9
1286930374048833537,BerlinResist,24534,1
40332475,TboozeSA,29945,1
112684779,DaveAtherton20,25198,1
16106584,stillgray,326021,-1
11134252,GOP,2957729,-1
2395507958,_OScience,3436,1
20932618,DDNMagazine,10271,1
240649814,TimesNow,10248868,1
2308669890,HRRBFireSafety,5105,1
534841923,BrendaPerrott,12160,1
885871842367606784,01mb2,4208,1
1242488032231653377,yeawelltoldu,11935,1
1220232530495803393,Carza92166622,4488,1
3367993171,FormalSite,4262,1
39743812,EconomicTimes,4199115,3
535913183,DTradingAcademy,10038,2
301491557,hare_brain,9500,3
1059801,sengineland,475577,1
291831562,Paula_Piccard,70758,8
523235593,ThomasCorsetti1,10370,1
58518243,annmarie,23882,2
1500639956737597442,TGTM_Official,159140,0
131219243,sammythedog1989,7880,1
498939050,MerryMichaelW,11134,1
262189336,ColinDefense,11388,2
1386553886807183361,EkVishwa,5172,1
1049887772,Bibbeth6,8259,1
14662354,WashTimes,422895,8
436429668,NikkeiAsia,326928,0
815750087192219648,URDailyHistory,147268,0
2969405391,scheerenberger,3227,5
1464160197828657153,Dr_TheHistories,45691,1
1132892112729436160,Dorraemon_,7465,2
321003806,agristok,8855,1
2183664299,CMitala,2965,1
319677725,EuropeElects,139894,2
801403060581007360,MirrorTravel,5471,1
365945721,hawkins_carole,5478,2
759251,CNN,58274124,10
1285909049943289856,Justice78602373,2585,2
920226905726451712,ShinyDam,3597,2
475614976,ajith_0787,4656,2
48999435,noclador,34700,2
2399791818,netsenzurnyj,2916,1
15331559,jljzen,10988,4
1345402283924844546,arora4people,19492,1
2318873012,ganeshjoshibjp,29071,1
1112714156887543808,PBNS_India,151916,5
2561449492,gauagg,2594,3
1263282072,PriyabrataT,8662,1
948975169686720513,ajkhan5033,3067,4
2427602532,Dispropoganda,17454,2
1378964342704644098,NadirHussainpti,2595,9
385843634,MoCCaEUAE,39776,1
2840974083,IshaLeadership,29564,1
74424395,badendido,2542,1
21691327,ayallgood,2740,2
815648994110140416,1040bay,13810,-1
